model,accession,threshold,l1_idx,l1,true_label_count,seen_label_count,has_unseen_label,min_train_count_of_true_labels,sample_f1,predicted_label_count
B1_ESM2_only,P16247,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P18787,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P34041,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P34047,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P34048,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P40374,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P48054,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P56090,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P58877,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P58878,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,P58879,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P58880,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P60884,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P60885,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P60886,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P60887,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P60888,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,P61658,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P61659,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P61660,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P61661,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P64366,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P64367,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P64369,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P64372,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P64373,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P64374,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P9WML8,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,P9WML9,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q01ZU4,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q02134,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q02986,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q02EM2,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q02YW7,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q039B2,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q03K79,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q03VX7,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q04W74,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q05068,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q056S6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q07UQ5,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q0A5D0,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q0AEU4,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q0AW39,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q0BIW8,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q0BPW9,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q0C636,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q0IDH6,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q0K689,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q0SHY0,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q0VM69,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q0W0J2,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q11CL1,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q12578,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q12FD0,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q12WC5,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q13E36,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q13TQ6,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q162Q6,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q18C69,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q18DL1,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q1AX09,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q1B7G6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q1BS27,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q1GF01,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q1GNC0,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q1H4R5,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q1I3G4,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q1IKB4,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q1IZQ5,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q1LIA8,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q1MNB6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q1QRX4,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q1R077,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q21CK7,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q21NH8,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q21U94,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q24QJ2,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q28NK7,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q2FDI5,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q2FN13,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q2FUU0,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q2G9M2,0.05,3,4,1,0,True,0,0.0,4
B1_ESM2_only,Q2INV5,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2J344,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q2J8L0,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q2JNK3,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2JRL0,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2KE56,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2KTT4,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q2LVF5,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2N8I5,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q2NHQ1,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2RGV9,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q2RNA4,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q2S2A1,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2SMB5,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2SUA4,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q2VYI7,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q2YAU7,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q2YQZ2,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q2YZ91,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q30RM3,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q311Y0,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q31CQ1,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q31E67,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q31S12,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q39K89,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q39YP5,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q3A134,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q3AD51,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q3AN36,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q3AQD7,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q3B0A6,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q3B4Y6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q3IRM3,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q3J6Q4,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q3JMZ8,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q3KJI9,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q3SEU5,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q3SWE7,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q3Z880,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q3ZXL9,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q43072,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q46CW9,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q46H93,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q46WL4,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q47AM0,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q47QS7,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q48C77,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q4A046,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q4FNT4,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q4J8J1,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q4JW57,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q4KJS8,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q4ZLP8,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q50504,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q57AH7,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q58109,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q5FTN7,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q5HCM1,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q5HKN9,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q5KVC7,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q5LU92,0.05,3,4,1,0,True,0,0.0,4
B1_ESM2_only,Q5N2A1,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q5NMD3,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q5P792,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q5SL64,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q5UZF0,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q5WDH9,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q5YYP8,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q603K0,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q62GE1,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q63DX1,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q63Q88,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q65EG0,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q67KH7,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q6A8L3,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q6AE13,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q6ANL7,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q6CLR6,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q6F7A8,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q6G5Z9,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q6GDC8,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q6HLE6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q6JV40,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q6XD66,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q722Y4,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q75B47,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q7M7V2,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q7NMJ6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q7P0F3,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q7U9M8,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q7UNC2,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q7V314,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q7V4R6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q7VDQ5,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q7VGJ6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q7VSY9,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q7W2Y2,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q7WDY2,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q81G05,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q81T61,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q82AA4,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q82WM4,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q845V1,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q87UG0,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q88R45,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q88UE0,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q89WM8,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q8CQ94,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q8DMI3,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q8DTQ9,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q8ESR9,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q8F9R6,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q8FNZ2,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q8G4S7,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q8KEF4,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q8KY27,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q8PWS1,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q8UJ89,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q8XV81,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q8Y9G2,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q8ZY15,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q92447,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q92E85,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q92TB0,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q93DQ9,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q96UK2,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q970Z1,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q97KI1,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q98CT7,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q9A232,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q9C1D4,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q9HEG3,0.05,3,4,1,0,True,0,0.0,3
B1_ESM2_only,Q9HN13,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q9HU41,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q9K6Z3,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q9KJU3,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q9RX91,0.05,3,4,1,0,True,0,0.0,2
B1_ESM2_only,Q9UVE1,0.05,3,4,1,0,True,0,0.0,1
B1_ESM2_only,Q9X0C9,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,Q9X7B9,0.05,3,4,1,0,True,0,0.0,0
B1_ESM2_only,P9WHW4,0.05,2,3,1,1,False,392,0.0,2
B1_ESM2_only,P9WHW5,0.05,2,3,1,1,False,392,0.0,2
B1_ESM2_only,P0A229,0.05,0,1,1,0,True,0,0.0,0
B1_ESM2_only,P0A230,0.05,0,1,1,0,True,0,0.0,0
B1_ESM2_only,P0A9I8,0.05,0,1,1,0,True,0,0.0,0
B1_ESM2_only,P0A9I9,0.05,0,1,1,0,True,0,0.0,0
B1_ESM2_only,P42436,0.05,0,1,1,0,True,0,0.0,0
B1_ESM2_only,P70752,0.05,0,1,1,1,False,2,0.0,0
B1_ESM2_only,A0B9M2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0JWX7,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0K593,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0K6E4,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0KQI1,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0KZT4,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A0L9F4,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0LG71,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0LSX9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0M5T6,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0PQW1,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0Q210,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0QGK1,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A0QZY5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0R8Y3,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0R9W6,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0RBJ8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0RET0,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A0RQA9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1A1M3,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1AFX9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1AV04,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1AW91,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1AZA9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1BE93,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A1JQW4,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1K3C4,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1KKH9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1KVM7,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1R6P8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1RMH4,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A1RQS3,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1S3T2,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A1SJZ1,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1SRC7,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1TAS8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1TNT7,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1U6U1,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A1UHV6,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1V1I5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1VDC9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1VLZ3,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1VXT4,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1W560,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1WK80,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A1WUY5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A2BQX7,0.05,2,3,1,1,False,9,0.0,2
B1_ESM2_only,A2BWT5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A2C1W8,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A2C666,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A2RCI8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A2RNZ5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A2S9B4,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A2SEL8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3CQ79,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3D1Q8,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A3DHS8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3M8D6,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3MMT3,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3NTZ5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3NYA9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3PCQ0,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A3PNJ7,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3Q1C2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A3QBM7,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A4FFN9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4FX27,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4G8J0,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4IJS3,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4QEA1,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4SDF5,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A4SHM8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4TB90,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4THT4,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4VLM0,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4VNS0,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4VXK6,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4W3V2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4WEI9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4WWA0,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4XM19,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A4XUB9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A4Y4F7,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A4YJM2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5CRN8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5CWY7,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5D2Q9,0.05,2,3,1,1,False,9,0.0,2
B1_ESM2_only,A5E8M5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5EW93,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5F9D4,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A5FWG2,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A5GNW2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5GQQ0,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5IIP0,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5IQN7,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5U4G2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5UMH8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5V412,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5VVU6,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5W499,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A5WCV5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6H239,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6KZJ8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6LEL8,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6LJI3,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6QA78,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6QEZ2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6T273,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6TE36,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6TW45,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6TZG1,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6UFC2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6UPF1,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6UWS5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6V6L2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6VG87,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6W915,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A6WKK8,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A6WYK2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A7FE74,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A7H0X7,0.05,2,3,1,1,False,9,0.0,1
B1_ESM2_only,A7H1R9,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A7H6N5,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A7HJT4,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A7HS58,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A7I0J2,0.05,2,3,1,1,False,9,0.0,0
B1_ESM2_only,A7MJT8,0.05,2,3,1,1,False,9,0.0,0
